16.092217995524038,25.961550363979267,7917.451714887807,492.00500000000017,6lmxhlsdu2820pp9ewk41z
6.322339061546877,12.872192122348201,1132.3246035839836,179.0989999999999,g234mtreigui4a64i4xea9
1.275309025253669,2.1960882409676614,366.2738532889547,287.20399999999995,hwt93drmgmyk3pnt7hib08
1.210823518242421,2.3953650994193603,562.0957585796057,464.2259999999996,9gmnn1cdfv7vbptl9p83u2
1.3132966068373435,2.017231561259098,126.59522641608577,96.39500000000002,18ejk5cjxixj051qiupxyb
1.2586060459145416,2.0001868891781336,77.68242375989142,61.721000000000004,m0f400uqe0tezb6vuu62i2
1.2343974046605801,3.6684572182770623,724.0296257166402,586.5450000000002,ym4mgnige1m3jvzs6tz6zq
1.1380803625630957,2.2254459728639704,554.5376232214064,487.25700000000006,6pbxo8tlic74vfc0ki9kbt
1.1549321224419529,2.3113956843573695,1377.8120783629238,1192.9810000000004,5mx7bunn0qcsv8ydqvpvcv
1.1990482641868239,2.5757622619162555,1326.9159701279727,1106.6410000000014,htvucrvmwk66q9u0tuzqt8
1.2353943137327867,2.189181946360679,220.25721680110482,178.289,dn8j3ea22jfbcutnfqt1q4
1.1897571708474028,3.6714408223140977,604.11467034099,507.7630000000001,a9q67v7rzkl21j5vrjrpgv
1.1326421654027168,1.7013682824333345,214.29703033635934,189.20099999999994,4pozzrefu310v24ounut5g
1.201660336020087,2.031053890840632,186.83655236507522,155.48200000000003,xd856fkuhg30860g4189yy
1.3232076153554186,2.0007628708143366,224.67536025688867,169.796,8g3hbqtt56xy8ivt9hbkur
1.225499318082379,4.024291199313649,481.8773613638541,393.20899999999995,rqqwcwupnhf7zya0y9bcir
1.209960007035739,2.129113239310427,187.01867844748597,154.56599999999995,pqj97uzm355f331uclxqas
1.3052650746097747,2.8451053408124025,1226.3552745242405,939.5449999999998,h0ckxrulrccx1jaa7326s3
106.4374910220215,122.57855033230734,257.47229078227,2.419,27dnie12lpdb11jnearh78
47.674232578890695,63.146771701536686,339.4405359617017,7.119999999999999,gan5g7a2um0c6rlr07uqkb
77.15710434843506,77.15710434843506,95.21186676596885,1.234,1qsxz8u765on37vtrvsc4l
56.83638444521016,83.84746196810617,4091.2534615195646,71.98300000000003,sv6xue3zzana8z8nrpbqzy
49.301078341422915,89.86436307796154,2486.253380757958,50.43000000000001,w01sd7mk1eln62uxi0gkdn
26.084799600205148,536.5455112674406,7866.2886762354665,301.56600000000003,14vzvri8ogya0zzd5o0pd2
3.7953457729171776,15.611743240221799,4045.2654967180047,1065.849000000001,bi69bxqv0sxv1mnkesxnn5
3.2476588712898375,19.02495230143827,3309.939225464562,1019.1769999999997,b5itehhej68ekp090uni4k
1.4723353162624693,2.2054604667901545,88.96880615579222,60.42699999999999,xg529y7248oplnqo0ky8j2
1.7519115858758898,4.284296093681391,531.4476353102087,303.35299999999995,mp5o69ogbzhdgb8ye0mdey
